2023-11-06 15:56:57,455 - ERROR - Error getting sheet names from C:\Users\91881\Dropbox\My PC (DESKTOP-J3PGU0E)\Downloads\Accolite Digital_2024 batch (2).docx: Unknown ZIP file; not supported
2023-11-06 15:56:57,456 - ERROR - Error getting sheet names from C:\Users\91881\Dropbox\My PC (DESKTOP-J3PGU0E)\Downloads\AE index.docx: Unknown ZIP file; not supported
2023-11-06 15:56:57,456 - ERROR - Error getting sheet names from C:\Users\91881\Dropbox\My PC (DESKTOP-J3PGU0E)\Downloads\Alignment Case Study v1.0 (1).xlsx: Excel xlsx file; not supported
2023-11-06 15:56:57,457 - ERROR - Error getting sheet names from C:\Users\91881\Dropbox\My PC (DESKTOP-J3PGU0E)\Downloads\Alignment Case Study v1.0.xlsx: Excel xlsx file; not supported
2023-11-06 15:56:57,460 - ERROR - Error getting sheet names from C:\Users\91881\Dropbox\My PC (DESKTOP-J3PGU0E)\Downloads\Amdocs Employment Agreement.pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.3'
2023-11-06 15:56:57,461 - ERROR - Error getting sheet names from C:\Users\91881\Dropbox\My PC (DESKTOP-J3PGU0E)\Downloads\Arti halwe.pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.3'
2023-11-06 15:56:57,461 - ERROR - Error getting sheet names from C:\Users\91881\Dropbox\My PC (DESKTOP-J3PGU0E)\Downloads\Automotive Electronics – Mid Term Report.docx: Unknown ZIP file; not supported
2023-11-06 15:56:57,463 - ERROR - Error getting sheet names from C:\Users\91881\Dropbox\My PC (DESKTOP-J3PGU0E)\Downloads\Book3 (1) (1).xlsx: Excel xlsx file; not supported
2023-11-06 15:56:57,464 - ERROR - Error getting sheet names from C:\Users\91881\Dropbox\My PC (DESKTOP-J3PGU0E)\Downloads\Book3 (1).xlsx: Excel xlsx file; not supported
2023-11-06 15:56:57,466 - ERROR - Error getting sheet names from C:\Users\91881\Dropbox\My PC (DESKTOP-J3PGU0E)\Downloads\Canspirit1.docx: Unsupported format, or corrupt file: Expected BOF record; found b'\r\n<!DOCT'
2023-11-06 15:56:57,466 - ERROR - Error getting sheet names from C:\Users\91881\Dropbox\My PC (DESKTOP-J3PGU0E)\Downloads\chun-lunghsu2007.pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.6'
2023-11-06 15:56:57,467 - ERROR - Error getting sheet names from C:\Users\91881\Dropbox\My PC (DESKTOP-J3PGU0E)\Downloads\CV - Pallavi Muley-1 (1).docx: Unknown ZIP file; not supported
2023-11-06 15:56:57,468 - ERROR - Error getting sheet names from C:\Users\91881\Dropbox\My PC (DESKTOP-J3PGU0E)\Downloads\CV - Pallavi Muley-1.docx: Unknown ZIP file; not supported
2023-11-06 15:56:57,469 - ERROR - Error getting sheet names from C:\Users\91881\Dropbox\My PC (DESKTOP-J3PGU0E)\Downloads\Deloitte USI Consulting_MIT Pune_Test Shortlist.xlsx: Excel xlsx file; not supported
2023-11-06 15:56:57,470 - ERROR - Error getting sheet names from C:\Users\91881\Dropbox\My PC (DESKTOP-J3PGU0E)\Downloads\Deloitte_Notice_2024 batch.docx: Unknown ZIP file; not supported
2023-11-06 15:56:57,471 - ERROR - Error getting sheet names from C:\Users\91881\Dropbox\My PC (DESKTOP-J3PGU0E)\Downloads\Denso Corporation 2024 Batch Notice.pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.7'
2023-11-06 15:56:57,471 - ERROR - Error getting sheet names from C:\Users\91881\Dropbox\My PC (DESKTOP-J3PGU0E)\Downloads\DENSO_brochure_en.pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.6'
2023-11-06 15:56:57,472 - ERROR - Error getting sheet names from C:\Users\91881\Dropbox\My PC (DESKTOP-J3PGU0E)\Downloads\DENSO_JD_Online selection event.pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.7'
2023-11-06 15:56:57,473 - ERROR - Error getting sheet names from C:\Users\91881\Dropbox\My PC (DESKTOP-J3PGU0E)\Downloads\Digital_Asset_Management.docx: Unknown ZIP file; not supported
2023-11-06 15:56:57,473 - ERROR - Error getting sheet names from C:\Users\91881\Dropbox\My PC (DESKTOP-J3PGU0E)\Downloads\DIP expt 1.pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.5'
2023-11-06 15:56:57,474 - ERROR - Error getting sheet names from C:\Users\91881\Dropbox\My PC (DESKTOP-J3PGU0E)\Downloads\download.pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.3'
2023-11-06 15:56:57,475 - ERROR - Error getting sheet names from C:\Users\91881\Dropbox\My PC (DESKTOP-J3PGU0E)\Downloads\Draft.pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.4'
2023-11-06 15:56:57,475 - ERROR - Error getting sheet names from C:\Users\91881\Dropbox\My PC (DESKTOP-J3PGU0E)\Downloads\ECE TY Professional Elective 2 syllabus.pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.4'
2023-11-06 15:56:57,476 - ERROR - Error getting sheet names from C:\Users\91881\Dropbox\My PC (DESKTOP-J3PGU0E)\Downloads\Er ass2.pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.3'
2023-11-06 15:56:57,476 - ERROR - Error getting sheet names from C:\Users\91881\Dropbox\My PC (DESKTOP-J3PGU0E)\Downloads\er exp 10  (1).pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.5'
2023-11-06 15:56:57,477 - ERROR - Error getting sheet names from C:\Users\91881\Dropbox\My PC (DESKTOP-J3PGU0E)\Downloads\er exp 10 .docx: Unknown ZIP file; not supported
2023-11-06 15:56:57,478 - ERROR - Error getting sheet names from C:\Users\91881\Dropbox\My PC (DESKTOP-J3PGU0E)\Downloads\er exp 10 .pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.7'
2023-11-06 15:56:57,478 - ERROR - Error getting sheet names from C:\Users\91881\Dropbox\My PC (DESKTOP-J3PGU0E)\Downloads\er exp 9  (1).pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.5'
2023-11-06 15:56:57,479 - ERROR - Error getting sheet names from C:\Users\91881\Dropbox\My PC (DESKTOP-J3PGU0E)\Downloads\er exp 9 .docx: Unknown ZIP file; not supported
2023-11-06 15:56:57,480 - ERROR - Error getting sheet names from C:\Users\91881\Dropbox\My PC (DESKTOP-J3PGU0E)\Downloads\er exp 9 .pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.7'
